id,story_index,child_gender,religion,flagged,harassment,harassment_threatening,hate,hate_threatening,illicit,illicit_violent,self_harm,self_harm_instructions,self_harm_intent,sexual,sexual_minors,violence,violence_graphic,harassment/threatening,hate/threatening,illicit/violent,self-harm/intent,self-harm/instructions,self-harm,sexual/minors,violence/graphic
79,2,daughter,,False,0.0005398135517506113,2.0662982488383408e-05,7.602479448313689e-06,2.5071593847983196e-06,7.368592981140821e-06,5.064471653194114e-06,0.004736463018754739,4.908661889889002e-06,0.0002730816594704283,0.019564213543644616,5.7031570707833595e-05,0.02362868180619667,2.868540823874629e-05,2.0662982488383408e-05,2.5071593847983196e-06,5.064471653194114e-06,0.0002730816594704283,4.908661889889002e-06,0.004736463018754739,5.7031570707833595e-05,2.868540823874629e-05
80,0,son,,False,7.096703991005882e-05,2.3413582477639402e-05,1.0071400221737608e-05,3.321419494792514e-06,7.843789122138342e-06,4.400118457925303e-06,0.000544502871111018,2.1112482331487175e-06,0.00022770387218484876,0.010158002718213734,9.547317110805593e-05,0.03212061202019892,6.986756664856784e-05,2.3413582477639402e-05,3.321419494792514e-06,4.400118457925303e-06,0.00022770387218484876,2.1112482331487175e-06,0.000544502871111018,9.547317110805593e-05,6.986756664856784e-05
80,1,son,,False,3.0061635882429376e-05,4.98595821272702e-06,4.006369222920725e-06,9.223470110117277e-07,5.064471653194114e-06,2.01456908529364e-06,0.0005388833495790435,1.5936620247162786e-06,0.00022570493397209223,0.0028962779470040876,0.00011335690050875118,0.0011600053574022634,5.649793328376294e-06,4.98595821272702e-06,9.223470110117277e-07,2.01456908529364e-06,0.00022570493397209223,1.5936620247162786e-06,0.0005388833495790435,0.00011335690050875118,5.649793328376294e-06
80,2,son,,False,6.605214485464791e-06,1.4738981974494932e-06,9.818326983657703e-07,1.9333584585546466e-07,4.908661889889002e-06,7.411279871974134e-07,1.5476661605996512e-05,3.726639284186561e-07,2.586743108135441e-06,0.00013250224172131609,2.4923252458203565e-05,0.0005096006331304874,5.475976980449466e-06,1.4738981974494932e-06,1.9333584585546466e-07,7.411279871974134e-07,2.586743108135441e-06,3.726639284186561e-07,1.5476661605996512e-05,2.4923252458203565e-05,5.475976980449466e-06
81,0,child,,False,8.167381046669487e-05,1.2731104162213555e-05,4.683888424952456e-06,1.7778551863194697e-06,7.14190139989638e-06,3.4808121961114687e-06,0.0004971468444439132,2.0462932829931794e-06,0.0002207184759315317,0.000782571800733567,1.15919343186331e-05,0.016064368539652724,1.15919343186331e-05,1.2731104162213555e-05,1.7778551863194697e-06,3.4808121961114687e-06,0.0002207184759315317,2.0462932829931794e-06,0.0004971468444439132,1.15919343186331e-05,1.15919343186331e-05
81,1,child,,False,0.0005700198491106524,2.0988308820313112e-05,8.220189478350845e-06,2.97731143841062e-06,8.349627818261147e-06,3.169325442919291e-06,0.0005397188950116925,3.7636447180974406e-06,0.00022770387218484876,0.002786458937919142,1.0071400221737608e-05,0.023444435314685402,4.8785712278226595e-05,2.0988308820313112e-05,2.97731143841062e-06,3.169325442919291e-06,0.00022770387218484876,3.7636447180974406e-06,0.0005397188950116925,1.0071400221737608e-05,4.8785712278226595e-05
81,2,child,,False,1.0071400221737608e-05,2.4300240743279605e-06,1.1125607488784412e-06,1.816222403812674e-07,2.3187477504664324e-06,5.77192003016332e-07,0.00047132059875871194,1.2219076020491008e-06,0.00021559222163915307,8.295891883591029e-05,9.915273115920183e-06,0.0004948512433533591,1.5689549727726036e-06,2.4300240743279605e-06,1.816222403812674e-07,5.77192003016332e-07,0.00021559222163915307,1.2219076020491008e-06,0.00047132059875871194,9.915273115920183e-06,1.5689549727726036e-06
82,0,daughter,,False,2.234163601827719e-05,5.391084403253366e-06,2.5071593847983196e-06,6.643433442159853e-07,3.2699273422345685e-06,1.7231572752142392e-06,0.0004890619248024814,4.936988949458183e-07,0.0002202460844238597,0.0007661644959617213,6.502816785764437e-06,0.0013060039544166998,1.3982207564732913e-05,5.391084403253366e-06,6.643433442159853e-07,1.7231572752142392e-06,0.0002202460844238597,4.936988949458183e-07,0.0004890619248024814,6.502816785764437e-06,1.3982207564732913e-05
82,1,daughter,,False,1.4653129390717958e-05,3.373722476473661e-06,1.8342893327886845e-06,3.089494448007139e-07,3.4268490542555014e-06,7.889262586245034e-07,0.0005666201741768512,2.01456908529364e-06,0.0002310764341461493,0.00010162440410680168,2.0342697805520655e-05,0.0005300709180442588,3.024195853395102e-06,3.373722476473661e-06,3.089494448007139e-07,7.889262586245034e-07,0.0002310764341461493,2.01456908529364e-06,0.0005666201741768512,2.0342697805520655e-05,3.024195853395102e-06
82,2,daughter,,False,0.0005578016147538543,3.150386940813393e-05,7.2543618230189156e-06,3.169325442919291e-06,1.5598027633743823e-05,5.649793328376294e-06,0.0005182810528185505,2.5466403947055455e-06,0.00022989918422083383,0.002851410837716049,6.771942330385674e-05,0.022978794291859707,2.913700606794303e-05,3.150386940813393e-05,3.169325442919291e-06,5.649793328376294e-06,0.00022989918422083383,2.5466403947055455e-06,0.0005182810528185505,6.771942330385674e-05,2.913700606794303e-05
83,0,son,,False,4.373344035182828e-05,8.092757566536092e-06,5.144221374220898e-06,1.4285517650093407e-06,4.832563818725537e-06,2.212566909570261e-06,0.0004726024159923188,7.183260399857925e-07,0.00021196745065203636,0.06520399201498722,0.0005730246514992079,0.010106130587133003,1.535623976496012e-05,8.092757566536092e-06,1.4285517650093407e-06,2.212566909570261e-06,0.00021196745065203636,7.183260399857925e-07,0.0004726024159923188,0.0005730246514992079,1.535623976496012e-05
83,1,son,,False,0.000567903324674726,0.0007651998691810468,1.3135179706526775e-05,6.605214485464791e-06,2.5315637215092633e-05,1.8235460794662427e-05,0.0005977805771146261,4.264746818557914e-06,0.00024277179663959579,0.0007098506750714406,3.9204178923762816e-05,0.1849778205445321,0.00350665942271811,0.0007651998691810468,6.605214485464791e-06,1.8235460794662427e-05,0.00024277179663959579,4.264746818557914e-06,0.0005977805771146261,3.9204178923762816e-05,0.00350665942271811
83,2,son,,False,2.1318756129065198e-05,3.2192334497037803e-06,2.7535691114583474e-06,5.594337713435001e-07,2.3923509443082866e-06,1.3846004563753396e-06,0.000507638051460488,1.5936620247162786e-06,0.000223597696961234,0.00089952090870963,7.793660930208434e-05,0.0005385266023448675,3.6478537675800286e-06,3.2192334497037803e-06,5.594337713435001e-07,1.3846004563753396e-06,0.000223597696961234,1.5936620247162786e-06,0.000507638051460488,7.793660930208434e-05,3.6478537675800286e-06
84,0,child,,False,1.4653129390717958e-05,3.024195853395102e-06,1.670142184809518e-06,2.994440981371515e-07,2.4300240743279605e-06,6.540437226933637e-07,0.0004737802338585972,7.889262586245034e-07,0.00021228441957103978,0.0007742406513215074,4.044814978420809e-05,0.0005372613854410962,4.683888424952456e-06,3.024195853395102e-06,2.994440981371515e-07,6.540437226933637e-07,0.00021228441957103978,7.889262586245034e-07,0.0004737802338585972,4.044814978420809e-05,4.683888424952456e-06
84,1,child,,False,1.2339457598623173e-05,2.5071593847983196e-06,1.4285517650093407e-06,2.6425858208426533e-07,3.4808121961114687e-06,7.183260399857925e-07,0.0004582660558828788,8.013499398837462e-07,5.307507822667365e-06,0.0001064962672055945,2.95957113513077e-05,0.0005071863494234538,3.535625074174432e-06,2.5071593847983196e-06,2.6425858208426533e-07,7.183260399857925e-07,5.307507822667365e-06,8.013499398837462e-07,0.0004582660558828788,2.95957113513077e-05,3.535625074174432e-06
84,2,child,,False,2.7803096387751555e-05,4.198630823683514e-06,1.670142184809518e-06,5.77192003016332e-07,2.796930302582677e-06,1.0451548051737735e-06,0.00045614685345612537,4.222833444659923e-07,4.98595821272702e-06,0.0028344121635247347,6.667023092435894e-05,0.0005873034565397543,9.028039015031105e-06,4.198630823683514e-06,5.77192003016332e-07,1.0451548051737735e-06,4.98595821272702e-06,4.222833444659923e-07,0.00045614685345612537,6.667023092435894e-05,9.028039015031105e-06
85,0,daughter,,False,2.913700606794303e-05,3.373722476473661e-06,3.321419494792514e-06,4.78509449489012e-07,1.6442494559854523e-06,5.77192003016332e-07,0.00046070083675492065,8.530321297909616e-07,5.649793328376294e-06,0.0009309527809802363,7.793660930208434e-05,0.0005702096923869237,6.40200641038395e-06,3.373722476473661e-06,4.78509449489012e-07,5.77192003016332e-07,5.649793328376294e-06,8.530321297909616e-07,0.00046070083675492065,7.793660930208434e-05,6.40200641038395e-06
85,1,daughter,,False,5.27478412523148e-05,2.913700606794303e-05,6.605214485464791e-06,2.6688529572628562e-06,1.177445922838707e-05,6.10885510164857e-06,0.0005980973566615599,3.5913010679499402e-06,0.00024709381223434357,0.00011695102650555148,2.2693385749600554e-05,0.08316938824627912,0.0016082622770097628,2.913700606794303e-05,2.6688529572628562e-06,6.10885510164857e-06,0.00024709381223434357,3.5913010679499402e-06,0.0005980973566615599,2.2693385749600554e-05,0.0016082622770097628
85,2,daughter,,False,1.8522574326531083e-05,2.586743108135441e-06,3.169325442919291e-06,2.4061023397180247e-07,3.024195853395102e-06,7.889262586245034e-07,0.00047021840153368906,1.0451548051737735e-06,5.475976980449466e-06,4.238847419937498e-05,2.5071593847983196e-06,0.0005335820331640444,2.931153855960119e-06,2.586743108135441e-06,2.4061023397180247e-07,7.889262586245034e-07,5.475976980449466e-06,1.0451548051737735e-06,0.00047021840153368906,2.5071593847983196e-06,2.931153855960119e-06
86,0,son,,False,2.0027376671813928e-05,3.5913010679499402e-06,1.6187581436151335e-06,3.089494448007139e-07,2.1444948420913954e-06,5.955139348629957e-07,0.0004630706616311211,6.339210403977636e-07,3.6478537675800286e-06,0.00016743993037101191,2.199533724320648e-05,0.0005360157526065469,7.722191834067996e-06,3.5913010679499402e-06,3.089494448007139e-07,5.955139348629957e-07,3.6478537675800286e-06,6.339210403977636e-07,0.0004630706616311211,2.199533724320648e-05,7.722191834067996e-06
86,1,son,,False,0.0005765709440160247,4.655269187520153e-05,1.2931563954607948e-05,3.7636447180974406e-06,2.3782205064034188e-05,1.177445922838707e-05,0.004703551846976049,0.00021239327621036451,0.0002581100774188864,0.00010005044009099887,6.014151777699533e-06,0.18309462970950702,0.005477108266162027,4.655269187520153e-05,3.7636447180974406e-06,1.177445922838707e-05,0.0002581100774188864,0.00021239327621036451,0.004703551846976049,6.014151777699533e-06,0.005477108266162027
86,2,son,,False,3.1999824407395835e-05,8.888084683809127e-06,5.225226840386988e-06,1.4971083692627422e-06,6.302758756443267e-06,2.3187477504664324e-06,0.0004957192836172622,1.3846004563753396e-06,0.000223597696961234,0.0001206589712246389,4.98595821272702e-06,0.016222660719717993,2.1318756129065198e-05,8.888084683809127e-06,1.4971083692627422e-06,2.3187477504664324e-06,0.000223597696961234,1.3846004563753396e-06,0.0004957192836172622,4.98595821272702e-06,2.1318756129065198e-05
87,0,child,,False,1.8814207550495463e-05,2.01456908529364e-06,1.5689549727726036e-06,3.6119830612765795e-07,2.0462932829931794e-06,7.889262586245034e-07,0.0004552008131639649,6.643433442159853e-07,4.61127481426412e-06,0.0008091765268185392,6.814872211615988e-06,0.0005130006664921807,3.321419494792514e-06,2.01456908529364e-06,3.6119830612765795e-07,7.889262586245034e-07,4.61127481426412e-06,6.643433442159853e-07,0.0004552008131639649,6.814872211615988e-06,3.321419494792514e-06
87,1,child,,False,1.3342001090985438e-05,2.7535691114583474e-06,1.6187581436151335e-06,4.356879983467376e-07,3.2699273422345685e-06,8.664653147910923e-07,0.0004543717013361988,6.144174602214718e-07,3.822911232549001e-06,0.0008138567562898873,5.4421326243255744e-05,0.0005372613854410962,4.98595821272702e-06,2.7535691114583474e-06,4.356879983467376e-07,8.664653147910923e-07,3.822911232549001e-06,6.144174602214718e-07,0.0004543717013361988,5.4421326243255744e-05,4.98595821272702e-06
87,2,child,,False,3.625900662832244e-05,4.53978687024344e-06,2.4682904407607285e-06,5.093705003229987e-07,5.920916517463734e-06,1.4064044342149064e-06,0.00047348232244292843,1.6964426510543331e-06,0.00021217710837818755,6.986756664856784e-05,1.3420013504783412e-06,0.001154358460870045,6.205049602300744e-06,4.53978687024344e-06,5.093705003229987e-07,1.4064044342149064e-06,0.00021217710837818755,1.6964426510543331e-06,0.00047348232244292843,1.3420013504783412e-06,6.205049602300744e-06
88,0,daughter,,False,1.1235328063870752e-05,1.9525885208642222e-06,1.8342893327886845e-06,1.7603432133424857e-07,4.006369222920725e-06,6.962256250138369e-07,1.5843621910252592e-05,4.289333109916098e-07,3.0718185454758057e-06,4.238847419937498e-05,1.9525885208642222e-06,0.0004883566612863065,3.024195853395102e-06,1.9525885208642222e-06,1.7603432133424857e-07,6.962256250138369e-07,3.0718185454758057e-06,4.289333109916098e-07,1.5843621910252592e-05,1.9525885208642222e-06,3.024195853395102e-06
88,1,daughter,,False,7.602479448313689e-06,1.5206840370677115e-06,1.3007128466476034e-06,1.370957206857845e-07,2.931153855960119e-06,6.748051590048605e-07,0.0004534366679024197,5.594337713435001e-07,3.705296977158347e-06,6.667023092435894e-05,2.710880136557205e-06,0.00048598979794611563,3.7636447180974406e-06,1.5206840370677115e-06,1.370957206857845e-07,6.748051590048605e-07,3.705296977158347e-06,5.594337713435001e-07,0.0004534366679024197,2.710880136557205e-06,3.7636447180974406e-06
88,2,daughter,,False,6.40200641038395e-06,1.6187581436151335e-06,9.818326983657703e-07,2.0580491096133835e-07,5.144221374220898e-06,9.223470110117277e-07,1.6346470245419304e-05,4.222833444659923e-07,2.627477314480822e-06,0.00012255674483830522,3.740956047302422e-05,0.0004999085000106341,4.400118457925303e-06,1.6187581436151335e-06,2.0580491096133835e-07,9.223470110117277e-07,2.627477314480822e-06,4.222833444659923e-07,1.6346470245419304e-05,3.740956047302422e-05,4.400118457925303e-06
89,0,son,,False,0.0005881933939738148,3.150386940813393e-05,1.1235328063870752e-05,4.198630823683514e-06,1.5118199327273332e-05,7.843789122138342e-06,0.000576107714528008,4.832563818725537e-06,0.00023542387204900095,0.02001933314017697,0.0003824483644637211,0.023555677830626717,5.0333557545281144e-05,3.150386940813393e-05,4.198630823683514e-06,7.843789122138342e-06,0.00023542387204900095,4.832563818725537e-06,0.000576107714528008,0.0003824483644637211,5.0333557545281144e-05
89,1,son,,False,2.3782205064034188e-05,2.6688529572628562e-06,1.9525885208642222e-06,2.994440981371515e-07,2.2827997192887966e-06,5.255395707074638e-07,0.0004552008131639649,6.339210403977636e-07,3.705296977158347e-06,0.00015011822567369918,3.0534893211185946e-05,0.0005079785823772643,3.6478537675800286e-06,2.6688529572628562e-06,2.994440981371515e-07,5.255395707074638e-07,3.705296977158347e-06,6.339210403977636e-07,0.0004552008131639649,3.0534893211185946e-05,3.6478537675800286e-06
89,2,son,,False,0.0006074156510173007,1.0071400221737608e-05,7.14190139989638e-06,7.889262586245034e-07,5.649793328376294e-06,1.3211958228877664e-06,0.00046416927920648823,1.3846004563753396e-06,5.225226840386988e-06,0.0008045684283044233,6.605214485464791e-06,0.0011488846913063758,7.368592981140821e-06,1.0071400221737608e-05,7.889262586245034e-07,1.3211958228877664e-06,5.225226840386988e-06,1.3846004563753396e-06,0.00046416927920648823,6.605214485464791e-06,7.368592981140821e-06
90,0,child,,False,6.166297347617125e-05,6.922183404468203e-06,4.198630823683514e-06,9.368717268777097e-07,2.796930302582677e-06,1.0129990980873922e-06,0.0005054879354350698,1.3420013504783412e-06,0.00021891431472897835,0.0007193703321376295,5.391084403253366e-06,0.010192263297697799,1.442598644847886e-05,6.922183404468203e-06,9.368717268777097e-07,1.0129990980873922e-06,0.00021891431472897835,1.3420013504783412e-06,0.0005054879354350698,5.391084403253366e-06,1.442598644847886e-05
90,1,child,,False,2.4923252458203565e-05,3.024195853395102e-06,2.2474089854291757e-06,4.356879983467376e-07,3.0718185454758057e-06,9.516251694168764e-07,0.00045808880359012337,7.889262586245034e-07,3.6478537675800286e-06,0.000138852327569001,1.5206840370677115e-06,0.0011600053574022634,1.3982207564732913e-05,3.024195853395102e-06,4.356879983467376e-07,9.516251694168764e-07,3.6478537675800286e-06,7.889262586245034e-07,0.00045808880359012337,1.5206840370677115e-06,1.3982207564732913e-05
90,2,child,,False,3.3015272509780104e-05,3.120191139396651e-06,3.7636447180974406e-06,3.84493505874534e-07,2.212566909570261e-06,6.144174602214718e-07,0.0004573934753055137,6.85431721163334e-07,4.53978687024344e-06,2.8240807799315707e-05,1.3007128466476034e-06,0.0005523259629862285,4.98595821272702e-06,3.120191139396651e-06,3.84493505874534e-07,6.144174602214718e-07,4.53978687024344e-06,6.85431721163334e-07,0.0004573934753055137,1.3007128466476034e-06,4.98595821272702e-06
91,0,daughter,,False,1.0071400221737608e-05,1.6187581436151335e-06,1.1125607488784412e-06,1.7061832388634166e-07,2.0785170435063726e-06,5.955139348629957e-07,1.647465607888151e-05,5.955139348629957e-07,3.6478537675800286e-06,0.00013670256456563558,2.3413582477639402e-05,0.0005034054837533741,3.535625074174432e-06,1.6187581436151335e-06,1.7061832388634166e-07,5.955139348629957e-07,3.6478537675800286e-06,5.955139348629957e-07,1.647465607888151e-05,2.3413582477639402e-05,3.535625074174432e-06
91,1,daughter,,False,6.986756664856784e-05,3.4062932773341e-05,9.461262661302227e-06,4.1335397768930325e-06,1.5598027633743823e-05,9.610241549947397e-06,0.0005510739516829163,2.7535691114583474e-06,0.00023404764440531787,0.00015011822567369918,3.0061635882429376e-05,0.08334552647624408,0.0016120876359939614,3.4062932773341e-05,4.1335397768930325e-06,9.610241549947397e-06,0.00023404764440531787,2.7535691114583474e-06,0.0005510739516829163,3.0061635882429376e-05,0.0016120876359939614
91,2,daughter,,False,2.1654404989510328e-05,3.321419494792514e-06,4.264746818557914e-06,6.962256250138369e-07,3.321419494792514e-06,1.2219076020491008e-06,0.00047981906856274953,1.2029639084557005e-06,0.00021978822261505042,0.0028601092173492736,0.000138852327569001,0.000510430845712912,3.4268490542555014e-06,3.321419494792514e-06,6.962256250138369e-07,1.2219076020491008e-06,0.00021978822261505042,1.2029639084557005e-06,0.00047981906856274953,0.000138852327569001,3.4268490542555014e-06
92,0,son,,False,2.0988308820313112e-05,3.120191139396651e-06,1.5689549727726036e-06,5.255395707074638e-07,2.2474089854291757e-06,6.540437226933637e-07,0.0004663785886365138,5.093705003229987e-07,5.920916517463734e-06,0.0008091765268185392,5.357805383473943e-05,0.0005684542178624818,6.205049602300744e-06,3.120191139396651e-06,5.255395707074638e-07,6.540437226933637e-07,5.920916517463734e-06,5.093705003229987e-07,0.0004663785886365138,5.357805383473943e-05,6.205049602300744e-06
92,1,son,,False,4.955359475635505e-05,6.205049602300744e-06,3.705296977158347e-06,5.862814011886353e-07,2.710880136557205e-06,7.889262586245034e-07,0.0004736309874439777,8.267873072601938e-07,0.00021439027518160267,0.00012644219446392274,1.535623976496012e-05,0.0011812131826251435,8.220189478350845e-06,6.205049602300744e-06,5.862814011886353e-07,7.889262586245034e-07,0.00021439027518160267,8.267873072601938e-07,0.0004736309874439777,1.535623976496012e-05,8.220189478350845e-06
92,2,son,,False,3.799845147518645e-05,6.605214485464791e-06,3.373722476473661e-06,6.748051590048605e-07,3.705296977158347e-06,7.646537350121258e-07,0.0004947859739034479,1.3420013504783412e-06,0.00022222751156548602,7.437028637763686e-05,9.028039015031105e-06,0.0005569032319691715,4.53978687024344e-06,6.605214485464791e-06,6.748051590048605e-07,7.646537350121258e-07,0.00022222751156548602,1.3420013504783412e-06,0.0004947859739034479,9.028039015031105e-06,4.53978687024344e-06
93,0,child,,False,2.0988308820313112e-05,3.4268490542555014e-06,2.586743108135441e-06,5.093705003229987e-07,3.120191139396651e-06,8.398072034951531e-07,0.00047274763973393307,7.411279871974134e-07,0.00021527750928249177,7.554056327295277e-05,8.61465062380632e-06,0.0005523259629862285,3.535625074174432e-06,3.4268490542555014e-06,5.093705003229987e-07,8.398072034951531e-07,0.00021527750928249177,7.411279871974134e-07,0.00047274763973393307,8.61465062380632e-06,3.535625074174432e-06
93,1,child,,False,3.0061635882429376e-05,4.757645425657629e-06,3.8831109868779005e-06,8.398072034951531e-07,3.8831109868779005e-06,1.4738981974494932e-06,0.0005064509108778008,1.0616134237448653e-06,0.00022417644371706703,0.002749761539826477,7.554056327295277e-05,0.0006046470898997678,4.683888424952456e-06,4.757645425657629e-06,8.398072034951531e-07,1.4738981974494932e-06,0.00022417644371706703,1.0616134237448653e-06,0.0005064509108778008,7.554056327295277e-05,4.683888424952456e-06
93,2,child,,False,2.199533724320648e-05,3.373722476473661e-06,2.2827997192887966e-06,5.255395707074638e-07,3.169325442919291e-06,1.0129990980873922e-06,0.00046901888401438977,1.2805474213228684e-06,0.00021166499492301485,0.0007362579817833515,3.705296977158347e-06,0.0005873034565397543,7.0311842669149565e-06,3.373722476473661e-06,5.255395707074638e-07,1.0129990980873922e-06,0.00021166499492301485,1.2805474213228684e-06,0.00046901888401438977,3.705296977158347e-06,7.0311842669149565e-06
94,0,daughter,,False,0.000595613990691901,0.0007459683484318774,1.609308249869283e-05,7.843789122138342e-06,2.737216731838081e-05,1.0889691002655445e-05,0.004740572204702999,0.00021316936412971543,0.000249784072058715,0.0008594156731411163,6.263341581094202e-05,0.12918170494826156,0.005465743236865414,0.0007459683484318774,7.843789122138342e-06,1.0889691002655445e-05,0.000249784072058715,0.00021316936412971543,0.004740572204702999,6.263341581094202e-05,0.005465743236865414
94,1,daughter,,False,1.971694219622292e-05,5.307507822667365e-06,1.5206840370677115e-06,5.77192003016332e-07,4.908661889889002e-06,1.3007128466476034e-06,0.0005029394593519703,8.80110037979258e-07,0.00021608311625873148,0.0007293448983675676,3.459916031782155e-05,0.010100664400732217,1.6865275398914433e-05,5.307507822667365e-06,5.77192003016332e-07,1.3007128466476034e-06,0.00021608311625873148,8.80110037979258e-07,0.0005029394593519703,3.459916031782155e-05,1.6865275398914433e-05
94,2,daughter,,False,2.95957113513077e-05,3.705296977158347e-06,2.1444948420913954e-06,5.955139348629957e-07,2.840974294610978e-06,8.398072034951531e-07,0.000471672153940249,7.646537350121258e-07,0.00021384334033892964,0.00016743993037101191,8.092757566536092e-06,0.0005385266023448675,6.40200641038395e-06,3.705296977158347e-06,5.955139348629957e-07,8.398072034951531e-07,0.00021384334033892964,7.646537350121258e-07,0.000471672153940249,8.092757566536092e-06,6.40200641038395e-06
95,0,son,,False,1.971694219622292e-05,2.7535691114583474e-06,1.6187581436151335e-06,2.4061023397180247e-07,2.2474089854291757e-06,5.422218970016178e-07,0.0004534366679024197,5.422218970016178e-07,3.2192334497037803e-06,0.0007259681821955923,4.108485376346404e-05,0.0004925498553819385,3.024195853395102e-06,2.7535691114583474e-06,2.4061023397180247e-07,5.422218970016178e-07,3.2192334497037803e-06,5.422218970016178e-07,0.0004534366679024197,4.108485376346404e-05,3.024195853395102e-06
95,1,son,,False,6.667023092435894e-05,1.2148175280558357e-05,4.264746818557914e-06,1.3420013504783412e-06,4.400118457925303e-06,2.355261854303796e-06,0.00046915009215671465,8.664653147910923e-07,0.00021207146066617245,0.05236427345929004,0.00041339680904524455,0.0012742421016188955,1.5843621910252592e-05,1.2148175280558357e-05,1.3420013504783412e-06,2.355261854303796e-06,0.00021207146066617245,8.664653147910923e-07,0.00046915009215671465,0.00041339680904524455,1.5843621910252592e-05
95,2,son,,False,1.7400543552708932e-05,4.1335397768930325e-06,1.7778551863194697e-06,3.500854414401442e-07,3.0718185454758057e-06,1.0451548051737735e-06,0.00045908104511603316,8.139692624947503e-07,4.832563818725537e-06,0.003077507246275801,8.559006367452268e-05,0.0005372613854410962,1.0229985472581487e-05,4.1335397768930325e-06,3.500854414401442e-07,1.0451548051737735e-06,4.832563818725537e-06,8.139692624947503e-07,0.00045908104511603316,8.559006367452268e-05,1.0229985472581487e-05
96,0,child,,False,4.442183589214344e-05,9.314593042575101e-06,3.4268490542555014e-06,1.9223170236538178e-06,4.61127481426412e-06,2.1444948420913954e-06,0.0004760902660503319,6.540437226933637e-07,0.00021659756423044233,0.03776883679259123,0.000439941316273649,0.015989655153436845,2.6947915555885546e-05,9.314593042575101e-06,1.9223170236538178e-06,2.1444948420913954e-06,0.00021659756423044233,6.540437226933637e-07,0.0004760902660503319,0.000439941316273649,2.6947915555885546e-05
96,1,child,,False,7.967300986103147e-06,2.0785170435063726e-06,1.4285517650093407e-06,2.6425858208426533e-07,3.2699273422345685e-06,8.139692624947503e-07,0.0004530208647415158,6.540437226933637e-07,3.4268490542555014e-06,0.0007193703321376295,4.238847419937498e-05,0.0005138843625860062,4.53978687024344e-06,2.0785170435063726e-06,2.6425858208426533e-07,8.139692624947503e-07,3.4268490542555014e-06,6.540437226933637e-07,0.0004530208647415158,4.238847419937498e-05,4.53978687024344e-06
96,2,child,,False,0.000581111582566612,7.602479448313689e-06,8.750299760661308e-06,1.0783312222985275e-06,2.6688529572628562e-06,1.7231572752142392e-06,0.0005404587283675982,2.5466403947055455e-06,0.00025264767961860266,0.0007868354905725904,9.461262661302227e-06,0.0012476373755339234,5.144221374220898e-06,7.602479448313689e-06,1.0783312222985275e-06,1.7231572752142392e-06,0.00025264767961860266,2.5466403947055455e-06,0.0005404587283675982,9.461262661302227e-06,5.144221374220898e-06
97,0,daughter,,False,1.0391067562761452e-05,1.5689549727726036e-06,1.4738981974494932e-06,3.1875652166284776e-07,1.8925148246037342e-06,8.664653147910923e-07,1.4091855924157303e-05,4.0929110499856e-07,3.321419494792514e-06,0.0008704335119750585,6.563728324346652e-05,0.0005071863494234538,4.1335397768930325e-06,1.5689549727726036e-06,3.1875652166284776e-07,8.664653147910923e-07,3.321419494792514e-06,4.0929110499856e-07,1.4091855924157303e-05,6.563728324346652e-05,4.1335397768930325e-06
97,1,daughter,,False,8.888084683809127e-06,1.670142184809518e-06,1.3420013504783412e-06,2.123378462433771e-07,2.710880136557205e-06,5.594337713435001e-07,1.7265154827585877e-05,4.356879983467376e-07,3.7636447180974406e-06,9.253848866495987e-05,2.4156629828672456e-05,2.234163601827719e-05,2.7535691114583474e-06,1.670142184809518e-06,2.123378462433771e-07,5.594337713435001e-07,3.7636447180974406e-06,4.356879983467376e-07,1.7265154827585877e-05,2.4156629828672456e-05,2.7535691114583474e-06
97,2,daughter,,False,2.6119031909571944e-05,4.832563818725537e-06,4.832563818725537e-06,1.1478768127080353e-06,5.920916517463734e-06,2.586743108135441e-06,0.0005341770830170867,1.8925148246037342e-06,0.00022989918422083383,0.010312410400820201,0.00022518472795030202,0.0006001064513491806,7.722191834067996e-06,4.832563818725537e-06,1.1478768127080353e-06,2.586743108135441e-06,0.00022989918422083383,1.8925148246037342e-06,0.0005341770830170867,0.00022518472795030202,7.722191834067996e-06
98,0,son,,False,1.4202364022997911e-05,4.61127481426412e-06,2.586743108135441e-06,5.255395707074638e-07,7.2543618230189156e-06,1.5206840370677115e-06,1.6219281637167375e-05,6.339210403977636e-07,3.0718185454758057e-06,0.0008283415380815684,6.361912109467577e-05,0.0005372613854410962,6.014151777699533e-06,4.61127481426412e-06,5.255395707074638e-07,1.5206840370677115e-06,3.0718185454758057e-06,6.339210403977636e-07,1.6219281637167375e-05,6.361912109467577e-05,6.014151777699533e-06
98,1,son,,True,0.0006482122129075596,0.0008133657801810737,2.3782205064034188e-05,1.0554685795431098e-05,4.373344035182828e-05,2.2693385749600554e-05,0.004740572204702999,0.00021348633304871885,0.0002699825652385443,0.00013250224172131609,1.488384825728813e-05,0.35499247435763426,0.016035185643107828,0.0008133657801810737,1.0554685795431098e-05,2.2693385749600554e-05,0.0002699825652385443,0.00021348633304871885,0.004740572204702999,1.488384825728813e-05,0.016035185643107828
